time,x,y,linear,angular
1777062699.3721583,-0.2275494207407357,0.47894664933505743,0.0,1.0
1777062699.57217,-0.23485963474815774,0.47722415223209524,0.0,1.0
1777062699.7720149,-0.23485963474815774,0.47722415223209524,0.0,1.0
1777062699.9722786,-0.23185501190960137,0.48943652385071384,0.0,1.0
1777062700.171938,-0.21832842313897566,0.4872363283741666,0.0,1.0
1777062700.3719885,-0.21832842313897566,0.4872363283741666,0.0,1.0
1777062700.5721288,-0.222926790977638,0.47453381368055503,0.0,0.9133395514477903
1777062700.7718415,-0.222926790977638,0.47453381368055503,0.0,0.43333955144779024
1777062700.9730036,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062701.1718507,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062701.371871,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062701.5728438,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062701.7727642,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062701.9727664,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062702.1719384,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062702.3719497,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062702.5730171,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062702.7728415,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062702.972749,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062703.1727161,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062703.371876,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062703.572753,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062703.7720108,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062703.9719596,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062704.1729887,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062704.3729444,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062704.572769,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062704.7731776,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062704.9729393,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062705.1727543,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062705.3729656,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062705.5731192,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062705.772983,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062705.9729526,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062706.172975,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062706.3727288,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062706.5729303,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062706.7729087,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062706.972814,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062707.1727996,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062707.3718321,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062707.5733159,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062707.7728214,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062707.9727724,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062708.1728911,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062708.3732758,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062708.5729403,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062708.7719817,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062708.9731674,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062709.1728532,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062709.3728533,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062709.572853,-0.21632341804890945,0.4765329009180321,0.0,0.0
1777062709.7729611,-0.21632341804890945,0.4765329009180321,0.0,0.16
1777062709.9722853,-0.21632341804890945,0.4765329009180321,0.0,0.8
1777062710.173135,-0.21632341804890945,0.4765329009180321,0.0,1.0
1777062710.3729918,-0.219090389225057,0.47106536224252926,0.0,1.0
1777062710.5718908,-0.219090389225057,0.47106536224252926,0.0,1.0
1777062710.772953,-0.2174732038424917,0.46092542919570423,0.0,1.0
1777062710.9727755,-0.2174732038424917,0.46092542919570423,0.0,1.0
1777062711.172954,-0.22165995646057748,0.46001703758103585,0.0,1.0
1777062711.3728282,-0.22165995646057748,0.46001703758103585,0.0,1.0
1777062711.5720625,-0.21150382858430153,0.46003567159351916,0.0,0.84
1777062711.772155,-0.21150382858430153,0.46003567159351916,0.0,0.3058836658428913
1777062711.9730048,-0.21150382858430153,0.46003567159351916,0.0,0.0
1777062712.172871,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062712.3727949,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062712.57276,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062712.7721093,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062712.972904,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062713.1729424,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062713.3719087,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062713.5718298,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062713.7719197,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062713.9729009,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062714.1729755,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062714.3727713,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062714.5727732,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062714.7730958,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062714.9718766,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062715.1728191,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062715.372785,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062715.5729406,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062715.7729154,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062715.9728496,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062716.171873,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062716.3731914,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062716.5728955,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062716.7729473,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062716.972961,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062717.1729777,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062717.3727937,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062717.5721285,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062717.7730293,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062717.9733865,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062718.1968725,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062718.3732011,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062718.5731862,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062718.7731771,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062718.9729567,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062719.173139,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062719.3728752,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062719.5731921,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062719.7729542,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062719.9727378,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062720.17287,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062720.3728163,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062720.5729067,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062720.7728794,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062720.9720538,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062721.172936,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062721.372936,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062721.5730796,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062721.773078,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062721.9727523,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062722.173204,-0.1983377644381049,0.45829302905298286,0.0,0.0
1777062722.3729272,-0.1983377644381049,0.45829302905298286,0.0,0.0
