time,x,y,linear,angular
1777266930.9131622,-0.3997319142997928,1.305030071774528,-0.20121225714683533,0.0678209513425827
1777266931.1182325,-0.3997319142997928,1.305030071774528,-0.22448790073394775,0.07049553096294403
1777266931.3130956,-0.3997319142997928,1.305030071774528,-0.22509071230888367,0.1020452231168747
1777266931.5130503,-0.3997319142997928,1.305030071774528,-0.21473360061645508,0.12853801250457764
1777266931.7158306,-0.3997319142997928,1.305030071774528,-0.21974462270736694,0.17125694453716278
1777266931.9130788,-0.3997319142997928,1.305030071774528,-0.19833171367645264,0.21692152321338654
1777266932.1135368,-0.3997319142997928,1.305030071774528,-0.15183182060718536,0.24423418939113617
1777266932.3130496,-0.3997319142997928,1.305030071774528,-0.03180035948753357,0.2950703799724579
1777266932.5138865,-0.5241698279874115,1.5836255180965206,-0.020511144772171974,0.2942248582839966
1777266932.713002,-0.5241698279874115,1.5836255180965206,-0.024090612307190895,0.34514549374580383
1777266932.9130309,-0.5241698279874115,1.5836255180965206,-0.02320912480354309,0.371748149394989
1777266933.1130004,-0.5317364351985784,1.6079040709250805,-0.020962510257959366,0.39534682035446167
1777266933.3212,-0.5317364351985784,1.6079040709250805,-0.014044174924492836,0.4130241870880127
1777266933.5132635,-0.5317364351985784,1.6079040709250805,0.00019555585458874702,0.4363693594932556
1777266933.7135687,-0.5317364351985784,1.6079040709250805,0.0037300772964954376,0.4404923617839813
1777266933.9132478,-0.517605416472593,1.6343371361890677,-0.0012280673254281282,0.4408417046070099
1777266934.115675,-0.517605416472593,1.6343371361890677,-0.0002702311612665653,0.4347725212574005
1777266934.3131194,-0.517605416472593,1.6343371361890677,0.005065868608653545,0.43472254276275635
1777266934.513146,-0.5220597017328289,1.6493130850237274,0.01386815495789051,0.4184384346008301
1777266934.7130365,-0.5220597017328289,1.6493130850237274,0.03320008143782616,0.3956752419471741
1777266934.9156945,-0.5220597017328289,1.6493130850237274,0.04744290933012962,0.3795696496963501
1777266935.113376,-0.4978069946253131,1.650365230454951,0.06829377263784409,0.33750787377357483
1777266935.3132439,-0.4978069946253131,1.650365230454951,0.08718600869178772,0.30776354670524597
1777266935.5152266,-0.4978069946253131,1.650365230454951,0.1058623269200325,0.2680758237838745
1777266935.71334,-0.4978069946253131,1.650365230454951,0.12309513241052628,0.23556514084339142
1777266935.9143443,-0.4978069946253131,1.650365230454951,0.1405729502439499,0.19602304697036743
1777266936.1131446,-0.4120597684047742,1.6495790258413023,0.16015245020389557,0.15741409361362457
1777266936.3130267,-0.4120597684047742,1.6495790258413023,0.1766151338815689,0.1120089441537857
1777266936.5133998,-0.4120597684047742,1.6495790258413023,0.19259776175022125,0.07529598474502563
1777266936.7134702,-0.4120597684047742,1.6495790258413023,0.21699289977550507,0.024554653093218803
1777266936.9170334,-0.4120597684047742,1.6495790258413023,0.19883882999420166,-0.13197635114192963
1777266937.1142595,-0.4120597684047742,1.6495790258413023,0.20541000366210938,-0.176913321018219
1777266937.3132339,-0.4120597684047742,1.6495790258413023,0.2197362184524536,-0.22245274484157562
1777266937.512999,-0.17250125021256932,1.7113571107030268,0.22358974814414978,-0.2738700807094574
1777266937.7132728,-0.17250125021256932,1.7113571107030268,0.23338916897773743,-0.31578972935676575
1777266937.9256728,-0.17250125021256932,1.7113571107030268,0.2543475031852722,-0.3194664716720581
1777266938.113113,-0.17250125021256932,1.7113571107030268,0.2721421420574188,-0.3310103416442871
1777266938.3130512,-0.17250125021256932,1.7113571107030268,0.27511096000671387,-0.3485814929008484
1777266938.513084,0.054156077327729486,1.7215269589961724,0.26905933022499084,-0.36764025688171387
1777266938.714034,0.054156077327729486,1.7215269589961724,0.2782621383666992,-0.3824307918548584
1777266938.913235,0.054156077327729486,1.7215269589961724,0.25687655806541443,-0.4047173261642456
1777266939.11317,0.20509984740734746,1.6900732915001062,0.2345660775899887,-0.4410295784473419
1777266939.313037,0.20509984740734746,1.6900732915001062,0.2143116593360901,-0.47444161772727966
1777266939.5132897,0.20509984740734746,1.6900732915001062,0.17775237560272217,-0.5174018144607544
1777266939.7130125,0.3204475702042988,1.6336747077380331,0.15511161088943481,-0.5479148030281067
1777266939.9132636,0.3204475702042988,1.6336747077380331,0.17810691893100739,-0.5452949404716492
1777266940.1136334,0.3204475702042988,1.6336747077380331,0.1886885166168213,-0.5491517782211304
1777266940.313036,0.37290685201687435,1.6075093228088808,0.21727192401885986,-0.5241454839706421
1777266940.5130982,0.37290685201687435,1.6075093228088808,0.2344505786895752,-0.5347031950950623
1777266940.7130191,0.41300250452184606,1.5534749341196192,0.2657738924026489,-0.5147321820259094
1777266940.9132366,0.41300250452184606,1.5534749341196192,0.2808842658996582,-0.489841490983963
1777266941.1135244,0.47850053413978894,1.4703557479126554,0.30828672647476196,-0.4587607681751251
1777266941.3134484,0.47850053413978894,1.4703557479126554,0.3322456479072571,-0.439632773399353
1777266941.5133018,0.47850053413978894,1.4703557479126554,0.36732393503189087,-0.37572580575942993
1777266941.713467,0.5405599040954425,1.287040777738201,0.40397489070892334,-0.3358127474784851
1777266941.9132316,0.5405599040954425,1.287040777738201,0.4443667232990265,-0.2715764343738556
1777266942.1130788,0.5405599040954425,1.287040777738201,0.46584171056747437,-0.22381941974163055
1777266942.3133972,0.5741126246264027,1.0288296498121432,0.4788914620876312,-0.16111433506011963
1777266942.5132926,0.5741126246264027,1.0288296498121432,0.47529923915863037,-0.13370871543884277
1777266942.7132382,0.5741126246264027,1.0288296498121432,0.4793670177459717,-0.0594867467880249
1777266942.9132524,0.5741126246264027,1.0288296498121432,0.4661461114883423,0.024808146059513092
1777266943.114829,0.557935610896224,0.767764664954762,0.446873277425766,0.11014167964458466
1777266943.3171842,0.557935610896224,0.767764664954762,0.4337804615497589,0.13736052811145782
1777266943.5130696,0.557935610896224,0.767764664954762,0.41038328409194946,0.12567797303199768
1777266943.713244,0.5503252627848446,0.5144401953398912,0.3930232524871826,0.09889894723892212
1777266943.9129863,0.5503252627848446,0.5144401953398912,0.3912197947502136,0.21593424677848816
1777266944.1184626,0.5503252627848446,0.5144401953398912,0.3820916712284088,0.2993733286857605
1777266944.313049,0.5503252627848446,0.5144401953398912,0.3724173307418823,0.37078583240509033
1777266944.5130095,0.5503252627848446,0.5144401953398912,0.33953791856765747,0.43707039952278137
1777266944.722315,0.5609552993158777,0.22593074887974887,0.311540424823761,0.47749820351600647
1777266944.9132528,0.5609552993158777,0.22593074887974887,0.24370097617308298,0.4721036454041799
1777266945.1132846,0.5609552993158777,0.22593074887974887,0.19095903635025024,0.46727395554383594
